source	target
2221607978	3018841323
2221607978	2520999920
2221607978	2341772972
2221607978	2351689033
2221607978	458647237
2221607978	2207892020
2221607978	476700973
2221607978	393033324
2221607978	14174897
2221607978	101245906
2221607978	351210579
2221607978	1908989822
2221607978	14466137
2221607978	24192863
2221607978	17732619
2221607978	29544276
2221607978	2312040235
2221607978	474034258
2221607978	2243050688
2221607978	124546273
2221607978	14131075
2221607978	5991392
2221607978	385396841
2221607978	223431235
2221607978	20635049
2221607978	69721424
2221607978	43805219
2221607978	148083048
2221607978	36776830
2221607978	9867052
2221607978	119009820
2221607978	2949280839
2221607978	300877279
2221607978	2969474200
2221607978	2729143638
2221607978	2860887230
2221607978	436096038
2221607978	255107098
2221607978	1657329998
2221607978	3008194156
2221607978	40301164
2221607978	38243711
2221607978	54509863
2221607978	14312659
2221607978	20920486
2221607978	843901303
2221607978	354771334
2221607978	178327966
2221607978	1668301369
2221607978	137445307
2221607978	78047477
2221607978	954178848
2221607978	124215156
2221607978	80254868
2221607978	2849897020
2221607978	3040987042
2221607978	169058407
2221607978	3061934500
2221607978	247874275
2221607978	44867298
2221607978	479856368
2221607978	3070050849
2221607978	3081700887
2221607978	226334486
2221607978	613718192
2221607978	173909297
2221607978	166957996
2221607978	17009182
2221607978	426508776
2221607978	1843799113
2221607978	20479415
2221607978	182529136
2221607978	3001807810
2221607978	3093627585
2221607978	2826505214
2221607978	3093175422
2221607978	929230544
2221607978	2910874529
2221607978	561505496
2221607978	26734580
2221607978	281588534
2221607978	207217375
2221607978	2559070269
2221607978	40204409
2221607978	12884
2221607978	84332272
2221607978	16955235
2221607978	33928931
2221607978	323214361
2221607978	345928354
2221607978	408010148
2221607978	3055661794
2221607978	68686173
2221607978	2843640335
2221607978	481891524
2221607978	20995047
2221607978	2000001
2221607978	151394118
2221607978	233513268
2221607978	1681796773
2221607978	2199880058
2221607978	85867846
2221607978	847741386
2221607978	10448412
2221607978	2348209182
2221607978	1930834915
2221607978	21219532
2221607978	2325578960
2221607978	384622425
2221607978	395337689
2221607978	211145461
2221607978	20438693
2221607978	2585731777
2221607978	583681999
2221607978	14625940
2221607978	1536306115
2221607978	1615113296
2221607978	2320877274
2221607978	15249317
2221607978	259798631
2221607978	2717043045
2221607978	2605251686
2221607978	2388894925
2221607978	79986695
2221607978	2242659576
2221607978	144800652
2221607978	366088660
2221607978	715967366
2221607978	1023051499
2221607978	364920098
2221607978	1979277428
2221607978	1065567019
2221607978	37752528
2221607978	47593061
2221607978	34893082
2221607978	2798490817
2221607978	401629587
2221607978	186240831
2221607978	432432520
2221607978	539222500
2221607978	117011639
2221607978	92281572
2221607978	34260558
2221607978	1704293868
2221607978	61237315
2221607978	856329726
2221607978	85811251
2221607978	18631964
2221607978	1893562916
2221607978	349282772
2221607978	136241457
2221607978	1420804099
2221607978	5553622
2221607978	21859990
2221607978	149006940
2221607978	21851163
2221607978	2769623923
2221607978	1539194281
2221607978	2837504123
2221607978	317753244
2221607978	247367673
2221607978	60927185
2221607978	2834884245
2221607978	2192462685
2221607978	2866806469
2221607978	29418303
2221607978	2242323835
2221607978	155907992
2221607978	14699013
2221607978	243607389
2221607978	225013119
2221607978	397146017
2221607978	2836047989
2221607978	2169913396
2221607978	2821232531
2221607978	2885713295
2221607978	615104853
2221607978	470402184
2221607978	1011059982
2221607978	2831446286
2221607978	418766015
2221607978	538432214
2221607978	17292164
2221607978	1315288134
2221607978	288890453
2221607978	2532927841
2221607978	1560234535
2221607978	2994214095
2221607978	26729835
2221607978	239328891
2221607978	16964630
2221607978	2305101889
2221607978	2805170424
2221607978	300183957
2221607978	1267509618
2221607978	2810061466
2221607978	1528720578
2221607978	566216593
2221607978	397261218
2221607978	485121677
2221607978	295767074
2221607978	1356605466
2221607978	52667346
2221607978	1465511167
2221607978	46462929
2221607978	361143792
2221607978	84822623
2221607978	214579515
2221607978	216768783
2221607978	159098053
2221607978	19834221
2221607978	460343427
2221607978	16911838
2221607978	222571484
2221607978	100491961
2221607978	409274729
2221607978	320025668
2221607978	1097673930
2221607978	369520731
2221607978	20257982
2221607978	19593482
2221607978	20189673
2221607978	1536979225
2221607978	445061840
2221607978	279638885
2221607978	612983298
2221607978	16002997
2221607978	275503168
2221607978	1560532771
2221607978	19706865
2221607978	2837621176
2221607978	2513342588
2221607978	1418473062
2221607978	958414597
2221607978	633670493
2221607978	563240245
2221607978	15769207
2221607978	66717604
2221607978	501044971
2221607978	2819497018
2221607978	82093305
2221607978	1055800602
2221607978	2385068665
2221607978	33993797
2221607978	16204784
2221607978	2996246411
2221607978	121378448
2221607978	14925532
2221607978	2769925698
2221607978	2787798936
2221607978	1096083931
2221607978	2731586875
2221607978	2577213577
2221607978	2872590737
2221607978	2595192522
2221607978	269794944
2221607978	119700131
2221607978	2176405856
2221607978	54180472
2221607978	269844104
2221607978	127477156
2221607978	623892045
2221607978	102354650
2221607978	95177821
2221607978	39992975
2221607978	296893482
2221607978	2983098483
2221607978	740303438
2221607978	2687164730
2221607978	436933171
2221607978	1435772630
2221607978	1192664480
2221607978	313942144
2221607978	1427807954
2221607978	631160679
2221607978	2801642588
2221607978	1894152175
2221607978	805203774
2221607978	706797283
2221607978	385561119
2221607978	806908082
2221607978	2227343900
2221607978	1357289328
2221607978	1536532568
2221607978	1140501302
2221607978	400738777
2221607978	84986996
2221607978	2532942559
2221607978	59097597
2221607978	20784012
2221607978	17372760
2221607978	354556155
2221607978	2497140367
2221607978	590889694
2221607978	59791627
2221607978	66373228
2221607978	190990880
2221607978	11936322
2221607978	118012929
2221607978	19766706
2221607978	404494284
2221607978	90021653
2221607978	1174556317
2221607978	16409968
2221607978	2253287892
2221607978	993795486
2221607978	222259300
2221607978	237831920
2221607978	2163590369
2221607978	1167422569
2221607978	15351193
2221607978	1596263696
2221607978	20713503
2221607978	810764245
2221607978	2221228807
2221607978	20063107
2221607978	92528426
2221607978	1008658832
2221607978	440148344
2221607978	2503044758
2221607978	75268890
2221607978	2836118055
2221607978	2872198937
2221607978	1495491
2221607978	1038082267
2221607978	2804410254
2221607978	2559583934
2221607978	2802333852
2221607978	89553740
2221607978	712478342
2221607978	2769567163
2221607978	2783068325
2221607978	159423842
2221607978	14154780
2221607978	158779929
2221607978	1561609843
2221607978	31086704
2221607978	2785184020
2221607978	2398458066
2221607978	1848455090
2221607978	2778232251
2221607978	48453
2221607978	2669730078
2221607978	25158146
2221607978	815555120
2221607978	616232882
2221607978	149120416
2221607978	1637844110
2221607978	176482694
2221607978	2766141515
2221607978	4380591
2221607978	5230811
2221607978	21208792
2221607978	490376328
2221607978	415418722
2221607978	190960735
2221607978	20906815
2221607978	2372202460
2221607978	391320739
2221607978	2382016015
2221607978	47714730
2221607978	23338036
2221607978	29743418
2221607978	271354775
2221607978	624864374
2221607978	2385002875
2221607978	217010849
2221607978	279144084
2221607978	1848037524
2221607978	219596438
2221607978	16066928
2221607978	102110980
2221607978	945896102
2221607978	1868133006
2221607978	1969083552
2221607978	433665697
2221607978	21473482
2221607978	2304857432
2221607978	625910630
2221607978	1116724680
2221607978	888487986
2221607978	3518851
2221607978	391603692
2221607978	91072356
2221607978	18003892
2221607978	143375180
2221607978	20139600
2221607978	15229557
2221607978	30192645
2221607978	94782577
2221607978	14784588
2221607978	57009086
2221607978	20230315
2221607978	39713727
2221607978	37885503
2221607978	50069007
2221607978	109583234
2221607978	19282280
2221607978	47331384
2221607978	222468030
2221607978	11169562
2221607978	510908865
2221607978	14465315
2221607978	1301361228
2221607978	17065582
2221607978	1534527434
2221607978	440366765
2221607978	570072860
2221607978	1527955730
2221607978	23757410
2221607978	1372180165
2221607978	54006056
2221607978	22123485
2221607978	2351849646
2221607978	42749088
2221607978	946250791
2221607978	6158052
2221607978	526394817
2221607978	215693643
2221607978	31140930
2221607978	1399369862
2221607978	36685364
2221607978	2349997766
2221607978	259373521
2221607978	802952916
2221607978	361784881
2221607978	182881444
2221607978	1205217956
2221607978	1330054172
2221607978	14257218
2221607978	17101285
2221607978	281313403
2221607978	620948701
2221607978	13678922
2221607978	300866884
2221607978	916948262
2221607978	1691203206
2221607978	1172453150
2221607978	129822352
2221607978	6617622
2221607978	1176401
2221607978	701022607
2221607978	291600718
2221607978	28784772
2221607978	15071645
2221607978	388846046
2221607978	253050625
2221607978	591313
2221607978	1872764083
2221607978	21025855
2221607978	19254177
2221607978	20438121
2221607978	460560485
2221607978	1655028618
2221607978	301966760
2221607978	19812439
2221607978	307801663
2221607978	109599145
2221607978	34374472
2221607978	51517197
2221607978	2170061
2221607978	82629988
2221607978	48353840
2221607978	94195329
2221607978	201301464
2221607978	21214709
2221607978	24219196
2221607978	18912375
2221607978	754841556
2221607978	2333864935
2221607978	18149544
2221607978	26790297
2221607978	15834810
2221607978	15837114
2221607978	488326868
2221607978	20197609
2221607978	1597830823
2221607978	2289992647
2221607978	1103682864
2221607978	39280228
2221607978	15922478
2221607978	14479594
2221607978	40845133
2221607978	10575382
2221607978	17902935
2221607978	2280618158
2221607978	197391516
2221607978	628276690
2221607978	226599594
2221607978	115628239
2221607978	1156756459
2221607978	1426323870
2221607978	14797987
2221607978	2353284614
2221607978	329714473
2221607978	18605886
2221607978	12853922
2221607978	12455292
2221607978	2321481253
2221607978	2340088010
2221607978	356892833
2221607978	2232220738
2221607978	47344260
2221607978	935016630
2221607978	834958506
2221607978	16143105
2221607978	538783084
2221607978	2149271258
2221607978	1897385828
2221607978	74770687
2221607978	234319913
2221607978	17945305
2221607978	2361481159
2221607978	17932070
2221607978	215330798
2221607978	14524489
2221607978	15077314
2221607978	14235169
2221607978	1006645808
2221607978	15388988
2221607978	2188077186
2221607978	1859983705
2221607978	532449573
2221607978	19025163
2221607978	14056676
2221607978	15206335
2221607978	264132382
2221607978	19639850
2221607978	672353
2221607978	1962440220
2221607978	304376130
2221607978	2293018680
2221607978	2342585210
2221607978	2316949855
2221607978	204944510
2221607978	14051157
2221607978	167735391
2221607978	159225237
2221607978	276009546
2221607978	235335189
2221607978	217433289
2221607978	1421070523
2221607978	47483319
2221607978	14356909
2221607978	174320485
2221607978	62049303
2221607978	15625092
2221607978	271437224
2221607978	46693999
2221607978	18016649
2221607978	68627219
2221607978	13929512
2221607978	1456281277
2221607978	17950167
2221607978	25263958
2221607978	276934674
2221607978	217457171
2221607978	2318231493
2221607978	27629414
2221607978	124703021
2221607978	254458898
2221607978	1077022032
2221607978	14711491
2221607978	1435579189
2221607978	288981847
2221607978	94312807
2221607978	14316872
2221607978	131420585
2221607978	253962795
2221607978	897604262
2221607978	17663578
2221607978	767936412
2221607978	1104222506
2221607978	862077397
2221607978	23353548
2221607978	29958660
2221607978	96762208
2221607978	20606236
2221607978	36035880
2221607978	627579579
2221607978	236392606
2221607978	24867922
2221607978	1223032579
2221607978	2301292746
2221607978	74691857
2221607978	716371218
2221607978	172695727
2221607978	55534790
2221607978	20825151
2221607978	23236934
2221607978	568423782
2221607978	65872495
2221607978	750045974
2221607978	17486256
2221607978	22263434
2221607978	223221681
2221607978	14184621
2221607978	14214993
2221607978	21664805
2221607978	29478607
2221607978	41091632
2221607978	16380548
2221607978	74674834
2221607978	72481525
2221607978	24918909
2221607978	13501
2221607978	29958108
2221607978	27889311
2221607978	18716224
2221607978	13138
2221607978	59076557
2221607978	15433365
2221607978	21009225
2221607978	11841062
2221607978	124204576
2221607978	116211439
2221607978	28075476
2221607978	46419829
2221607978	16186960
2221607978	15055813
2221607978	214082164
2221607978	207947487
2221607978	16245991
2221607978	190312944
2221607978	318599969
2221607978	21091403
2221607978	67304816
2221607978	116098093
2221607978	24891315
2221607978	272910868
2221607978	19558913
2221607978	41999549
2221607978	278017120
2221607978	262885449
2221607978	1860461
2221607978	15765018
2221607978	373875125
2221607978	15344454
2221607978	275450763
2221607978	147524079
2221607978	404737868
2221607978	502121146
2221607978	302666251
2221607978	190242663
2221607978	472052765
2221607978	517444773
2221607978	114857598
2221607978	21744093
2221607978	33697736
2221607978	145259863
2221607978	546582398
2221607978	199713322
2221607978	97018704
2221607978	741597666
2221607978	295657622
2221607978	129604336
2221607978	27462158
2221607978	84570009
2221607978	202206204
2221607978	131483471
2221607978	25489163
2221607978	1002781194
2221607978	1067018570
2221607978	40098792
2221607978	555913747
2221607978	81846837
2221607978	516815016
2221607978	1183099939
2221607978	907758415
2221607978	488351150
2221607978	20006271
2221607978	241857294
2221607978	1111686978
2221607978	17940564
2221607978	18448883
2221607978	163401307
2221607978	18313779
2221607978	581712771
2221607978	370812101
2221607978	412452747
2221607978	15921675
2221607978	27869751
2221607978	66998204
2221607978	2903271
2221607978	271004511
2221607978	155921669
2221607978	496088279
2221607978	2160871105
2221607978	2239114130
2221607978	886164272
2221607978	19646605
2221607978	986365716
2221607978	1310300023
2221607978	31392348
2221607978	2323791517
2221607978	137100677
2221607978	596713070
2221607978	1885830906
2221607978	19024539
2221607978	311968019
2221607978	711979578
2221607978	20302461
2221607978	1525752132
2221607978	9297212
2221607978	364837860
2221607978	20725516
2221607978	15682551
2221607978	137712607
2221607978	69081339
2221607978	19294998
2221607978	20139698
2221607978	90355287
2221607978	303209566
2221607978	20914207
2221607978	393641252
2221607978	525495167
2221607978	31746338
2221607978	21029404
2221607978	262702477
2221607978	76693160
2221607978	16042588
2221607978	83586367
2221607978	14234961
2221607978	16904302
2221607978	14301789
2221607978	6365342
2221607978	211916935
2221607978	19244961
2221607978	313273789
2221607978	19528058
2221607978	26717935
2221607978	221704412
2221607978	1572314256
2221607978	962784342
2221607978	2152739612
2221607978	19517131
2221607978	375875836
2221607978	15662169
2221607978	1095490363
2221607978	211950614
2221607978	2248659906
2221607978	180865079
2221607978	50320253
2221607978	550049897
2221607978	270365213
2221607978	20006457
2221607978	20038518
2221607978	1114518937
2221607978	255745196
2221607978	36647777
2221607978	19034352
2221607978	1374515490
2221607978	236349449
2221607978	825140918
2221607978	370708660
2221607978	1091472055
2221607978	21283221
2221607978	560963423
2221607978	5331472
2221607978	780290
2221607978	14727078
2221607978	550351160
2221607978	84351228
2221607978	15056816
2221607978	74479723
2221607978	155846062
2221607978	1009753502
2221607978	534255106
2221607978	15376357
2221607978	390955214
2221607978	360155897
2221607978	617495726
2221607978	242488617
2221607978	120789095
2221607978	46396165
2221607978	403984913
2221607978	200479801
2221607978	6408382
2221607978	7742342
2221607978	402242320
2221607978	16906919
2221607978	193805305
2221607978	316337978
2221607978	4338241
2221607978	518447828
2221607978	19705819
2221607978	2225409882
2221607978	21037789
2221607978	216755175
2221607978	55208219
2221607978	9231102
2221607978	743193
2221607978	220752898
2221607978	775315
2221607978	19335919
2221607978	390864687
2221607978	17313554
2221607978	20458823
2221607978	23308038
2221607978	20437086
2221607978	918933510
2221607978	8995822
2221607978	1040321
2221607978	348006105
2221607978	266622739
2221607978	1241058409
2221607978	1856171
2221607978	25059144
2221607978	269709869
2221607978	201232909
2221607978	421457646
2221607978	51842681
2221607978	23643408
2221607978	1433852569
2221607978	2786631
2221607978	1011281
2221607978	398915413
2221607978	19938163
2221607978	437029547
2221607978	1275840032
2221607978	19700634
2221607978	172083434
2221607978	1180385809
2221607978	171625847
2221607978	17752986
2221607978	615284440
2221607978	1731289178
2221607978	323688632
2221607978	19488370
2221607978	4861971
2221607978	1380456912
2221607978	177141935
2221607978	197481317
2221607978	1725092389
2221607978	58927648
2221607978	255982078
2221607978	1957538689
2221607978	14611998
2221607978	10123792
2221607978	63246437
2221607978	103894485
2221607978	123933889
2221607978	241060402
2221607978	7533222
2221607978	33557206
2221607978	19202202
2221607978	17806946
2221607978	422706898
2221607978	19483782
2221607978	6102592
2221607978	1712774168
2221607978	22919809
2221607978	25895783
2221607978	119661442
2221607978	456961256
2221607978	17881987
2221607978	226322191
2221607978	2160485952
2221607978	2206477031
2221607978	562865279
2221607978	449197002
2221607978	13437632
2221607978	14774637
2221607978	53175257
2221607978	20160215
2221607978	17740383
2221607978	90719382
2221607978	1537152210
2221607978	235335631
2221607978	379868511
2221607978	925437956
2221607978	12223492
19915362	1043060846719655937
19915362	15579094
19915362	803507163918376961
19915362	743013698156023808
19915362	1459729716
19915362	1156208058068066305
19915362	21335528
19915362	1028903233421500421
19915362	901193390
19915362	3948075380
19915362	3118565835
19915362	33557689
19915362	257941359
19915362	304459767
19915362	1051859013137301504
19915362	33018114
19915362	343267635
19915362	816159290
19915362	917510713131888642
19915362	837273706124693506
19915362	1006419421244678144
19915362	705039372429750272
19915362	1139821792846143488
19915362	87118217
19915362	22159580
19915362	920838449946681344
19915362	1731554581
19915362	3802712895
19915362	738011505455706112
19915362	15821742
19915362	603949213
19915362	791646816
19915362	2201283403
19915362	66979136
19915362	34248609
19915362	145243831
19915362	701070585569353729
19915362	823908519459991552
19915362	2461730173
19915362	1670212177
19915362	4491770253
19915362	1149218984346230784
19915362	130499946
19915362	1430023807
19915362	1457782945
19915362	2987106076
19915362	1303766076
19915362	416634116
19915362	294842784
19915362	52828287
19915362	761248126950834176
19915362	4850063606
19915362	370043491
19915362	1113467967445053441
19915362	2687683441
19915362	892995073
19915362	626558555
19915362	2599562040
19915362	2882328382
19915362	81415307
19915362	160321413
19915362	38027006
19915362	3292777305
19915362	1489776218
19915362	456439880
19915362	950824252562903040
19915362	560936253
19915362	166513119
19915362	1030364010233905153
19915362	952354898
19915362	1075329884401082369
19915362	97389330
19915362	1270086164
19915362	52373365
19915362	3794682452
19915362	9972662
19915362	1115547005831585792
19915362	3109694326
19915362	827433734873849857
19915362	1960495081
19915362	999596143297384448
19915362	3246182291
19915362	1001396388591292416
19915362	759067032
19915362	1112205140
19915362	2785646143
19915362	1565451068
19915362	140137815
19915362	3235568285
19915362	131926473
19915362	945587529482473473
19915362	715847424
19915362	3064844957
19915362	2992087653
19915362	1114836712432316416
19915362	3405571113
19915362	902045651726368768
19915362	747747170766426112
19915362	2164298936
19915362	1107958794720604160
19915362	2615586984
19915362	480412790
19915362	191735009
19915362	3241567965
19915362	2883939532
19915362	294442170
19915362	358094031
19915362	4510154232
19915362	337327788
19915362	74169679
19915362	200059931
19915362	17233335
19915362	263099844
19915362	19477583
19915362	147493361
19915362	234590293
19915362	361135478
19915362	805276508
19915362	1654939134
19915362	64226106
19915362	150829126
19915362	897457670
19915362	412101247
19915362	46877954
19915362	931550684641677312
19915362	777754879720824833
19915362	3228140916
19915362	255190617
19915362	59504314
19915362	402763647
19915362	218625382
19915362	731897020571648001
19915362	3427683479
19915362	3571153044
19915362	229957245
19915362	47976136
19915362	764122700616962048
19915362	509964459
19915362	2343462727
19915362	467376261
19915362	1407918306
19915362	81918362
19915362	281098482
19915362	260928758
19915362	949033115061760000
19915362	1021746648526061569
19915362	3032717710
19915362	319703768
19915362	2596158080
19915362	785464367575949312
19915362	3030641229
19915362	788982234
19915362	245280998
19915362	1019928770608877569
19915362	1068826734257192960
19915362	3459638004
19915362	1195960238
19915362	447194293
19915362	343840651
19915362	1308869006
19915362	1091886498
19915362	2189970192
19915362	2467382510
19915362	1111861873
19915362	50591603
19915362	460163041
19915362	823906629057974272
19915362	1105471968038567936
19915362	1037258735582883840
19915362	74720323
19915362	632854197
19915362	42916562
19915362	208699437
19915362	799764016885329921
19915362	46575796
19915362	744436882159898624
19915362	43950343
19915362	41165310
19915362	24916036
19915362	48374075
19915362	2328313754
19915362	40937524
19915362	4224662967
19915362	771655244631506945
19915362	1282176366
19915362	115151170
19915362	848885546529284097
19915362	18189723
19915362	722066216291053569
19915362	2791764582
19915362	768790087924609024
19915362	1084798950123675649
19915362	1362191299
19915362	841211876776259585
19915362	4117939762
19915362	821816827
19915362	481261836
19915362	2233183850
19915362	387741357
19915362	875731720204673026
19915362	3313360990
19915362	1061895513098850304
19915362	1047381667072159744
19915362	3673274176
19915362	42501345
19915362	32589145
19915362	4339739956
19915362	275905316
19915362	20217922
19915362	739411079407804416
19915362	922035856327688192
19915362	940217666098384896
19915362	28893696
19915362	1548271734
19915362	981463228034306049
19915362	870646541412950016
19915362	778478150
19915362	252791445
19915362	879317848526643202
19915362	852405076253704192
19915362	147896957
19915362	4849786505
19915362	25557388
19915362	1934212158
19915362	157718652
19915362	14811775
19915362	16543454
19915362	107540002
19915362	382527632
19915362	270569708
19915362	19833623
19915362	19339713
19915362	868742243124903936
19915362	976382118736654336
19915362	894949558387712001
19915362	897516282119114753
19915362	801001852171157504
19915362	457367868
19915362	293539344
19915362	3017241909
19915362	9624742
19915362	3241828516
19915362	24149387
19915362	309104886
19915362	15079924
19915362	1583214799
19915362	2473768590
19915362	317166312
19915362	293446048
19915362	300876599
19915362	435938901
19915362	251237644
19915362	997305902
19915362	957320341
19915362	1362578532
19915362	425921591
19915362	427900496
19915362	321178562
19915362	71529987
19915362	22972898
19915362	204061525
19915362	15776587
19915362	242354037
19915362	59093008
19915362	113646161
19915362	190571027
19915362	1727785579
19915362	97015689
19915362	74117081
19915362	19641329
19915362	67270226
19915362	187142863
19915362	2940570642
19915362	826677625
19915362	2776261926
19915362	702454034217746436
19915362	741932974887817216
19915362	3291414969
19915362	2834926777
19915362	788281458083463168
19915362	130571729
19915362	994867577162694656
19915362	62819254
19915362	844303778
19915362	272594482
19915362	36320714
19915362	19393236
19915362	21313105
19915362	147512019
19915362	2834898832
19915362	254501481
19915362	36262503
19915362	1613681130
19915362	169925656
19915362	748840752789192704
19915362	14230524
19915362	46233559
19915362	1198406491
19915362	26642006
19915362	18681139
19915362	32417875
19915362	340799682
19915362	415910519
19915362	3092283615
19915362	393378587
19915362	991315817181728768
19915362	3665421147
19915362	1047845719539961856
19915362	368240745
19915362	2194130514
19915362	603845143
19915362	50643002
19915362	438828609
19915362	1049933705811296256
19915362	17206644
19915362	21302574
19915362	2874183033
19915362	39085195
19915362	12233422
19915362	250104707
19915362	22460658
19915362	765180987147943936
19915362	366485665
19915362	114026804
19915362	50745599
19915362	346303384
19915362	1035274904726392832
19915362	164263382
19915362	160858057
19915362	70610719
19915362	111560581
19915362	36339766
19915362	222366266
19915362	485375893
19915362	3062054052
19915362	14904469
19915362	137358476
19915362	344102160
19915362	2455244358
19915362	381870160
19915362	296693129
19915362	54541128
19915362	95938895
19915362	1039367460263223296
19915362	591204784
19915362	326951906
19915362	21862181
19915362	4396152741
19915362	264851998
19915362	1074185486
19915362	224563729
19915362	1100972197
19915362	3112590561
19915362	2987055377
19915362	3347758272
19915362	2860195803
19915362	2398542272
19915362	824280492778418180
19915362	347795256
19915362	591612748
19915362	95506425
19915362	588261604
19915362	1433652877
19915362	748453510048518145
19915362	112398730
19915362	15439395
19915362	1031474534505963520
19915362	21272440
19915362	774195721000087552
19915362	632923508
19915362	564111558
19915362	370808273
19915362	905822407654604800
19915362	35002876
19915362	16581604
19915362	104237736
19915362	34713362
19915362	107416963
19915362	2413938919
19915362	39219035
19915362	933973531968397312
19915362	30626664
19915362	32365832
19915362	4419754757
19915362	726005998620692480
19915362	943150305381937153
19915362	882518916517568512
19915362	919951672922787840
19915362	163501493
19915362	19878121
19915362	395675991
19915362	1133967307
19915362	3269772474
19915362	779416353019203584
19915362	148653311
19915362	770241401321914369
19915362	906771091
19915362	851724993100750848
19915362	75896448
19915362	212338447
19915362	1949854220
19915362	44136279
19915362	999956731496161281
19915362	889568052613980160
19915362	1415274422
19915362	335346892
19915362	213632213
19915362	2340024625
19915362	2447034603
19915362	913716964316598273
19915362	1016974848332005376
19915362	1008387117435772928
19915362	224139959
19915362	747807250819981312
19915362	5680622
19915362	14281853
19915362	2812768561
19915362	14291684
19915362	36042554
19915362	3293637164
19915362	24919888
19915362	329600057
19915362	621573
19915362	612592720
19915362	24290265
19915362	21621957
19915362	1965711612
19915362	11348282
19915362	16182706
19915362	1012086664095764480
19915362	3147783220
19915362	40839292
19915362	593195281
19915362	2964950313
19915362	23584333
19915362	16184436
19915362	14891492
19915362	37722041
19915362	107755674
19915362	165514655
19915362	578336936
19915362	236565013
19915362	87416722
19915362	353040882
19915362	2907041116
19915362	913131817
19915362	128216887
19915362	133423827
19915362	740840792298774528
19915362	61593861
19915362	3081863263
19915362	2855536962
19915362	54622676
19915362	407243161
19915362	801758950093914112
19915362	765819068943335426
19915362	3147847285
19915362	2489508619
19915362	4764059183
19915362	4506629953
19915362	369431070
19915362	120534606
19915362	368032559
19915362	347923520
19915362	899986581175640065
19915362	2421211809
19915362	101542844
19915362	4882743003
19915362	33823446
19915362	3383159573
19915362	84632850
19915362	919944787
19915362	209176493
19915362	23937508
19915362	180765073
19915362	2209575145
19915362	1011540021801902080
19915362	4120216641
19915362	324764136
19915362	608033385
19915362	292203151
19915362	169491614
19915362	770650559699386369
19915362	174592793
19915362	757516941112246272
19915362	190145319
19915362	360510708
19915362	998957874343628800
19915362	4673212436
19915362	93219686
19915362	27806987
19915362	150632123
19915362	893793596
19915362	247262006
19915362	294677062
19915362	33562752
19915362	528944230
19915362	190846083
19915362	440677064
19915362	268383434
19915362	1060493780
19915362	2493912601
19915362	61979415
19915362	912696063244603392
19915362	4066362916
19915362	2412739760
19915362	189868631
19915362	45112524
19915362	69610339
19915362	334522546
19915362	4890631533
19915362	376063629
19915362	895501054988533760
19915362	809056633808683008
19915362	273374180
19915362	976057988
19915362	400594120
19915362	2408648317
19915362	788524
19915362	958275282116497408
19915362	138708473
19915362	299111888
19915362	2232721860
19915362	836543852144123904
19915362	19541040
19915362	924250776289120256
19915362	216356915
19915362	198573449
19915362	1514537366
19915362	163723677
19915362	2326228160
19915362	88660985
19915362	66935683
19915362	1238960191
19915362	190162349
19915362	19180118
19915362	18448883
19915362	150444407
19915362	3301453317
19915362	727264292811186178
19915362	368314502
19915362	80803819
19915362	843837443514220545
19915362	952256332278755329
19915362	115358710
19915362	28680544
19915362	811529204214988800
19915362	16029780
19915362	13201312
19915362	23482357
19915362	942290641
19915362	1650651308
19915362	46003622
19915362	204698478
19915362	80052879
19915362	921303650
19915362	30844340
19915362	3325492857
19915362	840240072356175872
19915362	466578596
19915362	18635843
19915362	761234166985945088
19915362	125327360
19915362	3087458679
19915362	2181803384
19915362	940803709
19915362	885930695725592576
19915362	823899860046909440
19915362	893543272504852480
19915362	140011683
19915362	610994783
19915362	921043793364865025
19915362	2734638811
19915362	958744433259876353
19915362	19818348
19915362	25657401
19915362	316639907
19915362	255765895
19915362	68939589
19915362	927944384
19915362	133241569
19915362	1148028992
19915362	1898785885
19915362	891898674
19915362	23426889
19915362	929989772
19915362	185043343
19915362	223416400
19915362	15687090
19915362	526871737
19915362	181912222
19915362	36959762
19915362	95428712
19915362	220075964
19915362	89711639
19915362	25115550
19915362	27681019
19915362	198584761
19915362	829709881041117185
19915362	805688517150081024
19915362	146620155
19915362	245925238
19915362	192942213
19915362	120181944
19915362	75742264
19915362	16958346
19915362	3044596125
19915362	993119042
19915362	226202382
19915362	12588712
19915362	17447800
19915362	3309190390
19915362	612391165
19915362	90637780
19915362	17133897
19915362	59474792
19915362	2716825429
19915362	78990577
19915362	468823008
19915362	1060578475
19915362	426659774
19915362	86056816
19915362	1183382935
19915362	504899447
19915362	4868628495
19915362	2969631215
19915362	1328919656
19915362	2477122348
19915362	829444533767266304
19915362	892425823990493184
19915362	85555796
19915362	1857334590
19915362	823186861
19915362	551321378
19915362	80338370
19915362	1481720676
19915362	870047582
19915362	5988062
19915362	4020532937
19915362	91145803
19915362	23144854
19915362	109549520
19915362	82985686
19915362	2623511044
19915362	720598127288258561
19915362	260504036
19915362	89185283
19915362	3770197515
19915362	193116688
19915362	800727059546849280
19915362	99171928
19915362	869269434124447744
19915362	1545333888
19915362	131935861
19915362	1055021191
19915362	911471588
19915362	174628272
19915362	355696940
19915362	462856853
19915362	10228272
19915362	52689720
19915362	466398367
19915362	551426814
19915362	262248809
19915362	14821314
19915362	919874131390287872
19915362	545000826
19915362	621741028
19915362	36412963
19915362	78598990
19915362	711982906772746240
19915362	873819098
